"Data Source","World Development Indicators",

"Last Updated Date","2019-10-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"New Caledonia","NCL","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","","","","","","","","","","","","298549768.233087","297932878.169329","287213245.530972","289486621.369936","323198678.923488","488347158.456773","","","","237755150.753461","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","36156337.3388802","44872036.6663799","45540798.297566","44292562.4570437","43043320.4966632","43657719.7749621","49769129.0728041","53431512.6489375","54328827.9791101","54677901.1896418","56402043.247706","57171338.9732946","69134492.8095177","81601125.1330257","83815975.3424009","113393084.597334","138159993.806249","184766954.290485","205903721.994417","240696764.221405","260318554.181284","237366665.25596","228236646.710669","202589577.658463","149213869.474939","156033325.691188","215127723.784088","250551846.264315","353535794.408024","342310842.695942","416469554.639454","344089421.421454","409759576.987274","253660032.192953","249547599.290856","262110426.478378","227607181.590781","259804608.567795","283663851.86044","323654850.234473","234488757.561172","240904945.647466","265563032.487494","425591659.192192","498405405.569117","531122166.440018","547315774.385478","671577918.604001","865697659.22824","933451478.791316","843653147.632537","997524509.601347","989161985.720249","1086383693.62805","1269132141.41966","1291149962.93006","1270223582.06851","1284593669.82618","","",
"Nigeria","NGA","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","","","","","","","","","","","","2921747037.23443","3007343289.40478","2016774544.45415","1536804660.82607","1430550320.09657","1057333970.55308","860046371.142144","770890961.66369","578738090.334603","659312716.860024","599727145.592275","978662571.347182","596242922.737307","598513641.92808","513854734.223991","465420493.75","496966164.653685","751170664.772727","821347859.659231","1474704210.43627","1473664332.79122","1278635446.54009","998495868.36338","6529666089.48889","8004496320.30032","12102316344.0514","26042051942.6015","31778934789.8706","25247485731.862","32150446845.6001","35174504879.7101","37798278342.6477","36846963216.8593","36750534917.7497","33078318522.6795","21787470810.1242","17376283867.2671","","",
"Nicaragua","NIC","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","19622968.4285714","20580192.4285714","22016015.0952381","21537411.0952381","24409059.9523809","45228573.9285714","52457143.1428571","61285713.9285714","62714288.2857143","65328569.2857143","74485716","80428570.5","82742859.2142857","88971427.5","117357139.071429","143900002.785714","172557139","199471435.357143","251771424.5","272726322.473684","431905263.368421","537109971.05","577913056.26087","862616697.958333","1097448283.24138","958946471.988372","1020129816.42053","1318388584.68214","847372178.433082","270489433.892667","438903225.806452","305958762.886598","352680000","308937908.496732","289389880.952381","311221739.707835","316451879.075282","303576793.217684","330323017.170505","399519288.738357","443148345.153664","477092771.389042","456858814.035088","488851370.497881","526477131.198996","595985209.133883","1025744029.5959","1040630474.02228","1175809120.42701","1203127564.59107","1234719503.28707","1329179033.45924","1429051833.16558","1511489944.50467","1696477057.96471","1792611959.20966","1921279645.23269","2034467829.74792","2021154679.37313","",
"Netherlands","NLD","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","1934165996.73623","2210552503.93515","2496779318.42283","2861369525.5871","3405671825.16364","3849457284.14495","4293480247.06442","4824456144.56809","5227285576.6718","5960972332.12601","6972429597.61368","8497066666.66667","10751059118.3741","14051346917.8622","17294382900.2377","21668250348.5535","23630504417.4029","28408002693.7236","35357140150.7435","41729689113.4791","44983722456.2181","37886091671.8184","37327567302.1375","35954595706.8952","31743191964.2857","32161109010.0849","44750227558.9135","56828988468.2332","59217997547.1067","56476096851.2938","69055591310.662","71689730669.4955","81308863032.5815","80135467370.6692","85256715340.8403","101432884984.903","96290196078.4314","87493788118.3646","91226394134.6367","92033880247.1767","85599778883.361","90523489932.8859","104335591944.288","132548532731.377","147912838341.197","152636487999.005","170055200100.364","196908020804.818","222720082027.245","225679355376.493","222164255992.878","233133766881.641","218355900256.016","226148740007.713","228815134634.297","191152095562.014","193401776761.047","202266758650.691","221445960885.467","",
"Norway","NOR","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","641245449.337495","699197834.937364","819629280.134851","902029990.349165","1001182133.96232","1171607779.9673","1299424710.46935","1480664078.96258","1626618981.25246","1797797205.51972","2012627924.23245","2400544225.40002","2909747730.79142","3815775781.3313","4653320576.92655","5962425146.83656","6781453312.563","7937071475.53301","9178223298.93367","10274876088.5449","12044258179.4623","11820716090.2518","11901921289.123","11680828901.9242","11285793052.7477","11706951100.3583","14967071010.3182","18824786641.9295","20310112014.7307","20548048374.2487","24298768311.5804","25600425735.3962","28721538337.7585","26495538546.1158","27492206982.5436","32078387422.6544","33523985239.8524","32457092770.0964","33166558428.6491","34356087803.8773","32558453952.6006","35165875196.0141","42303915428.7432","50246603203.2993","55006824115.8319","60028249902.988","64330531863.4712","75417370387.4303","85984042553.1915","83815021547.9541","91879498138.7012","104761666226.19","106385217017.619","111036085106.383","109807299656.176","90433026764.4931","90431190476.1905","96401611928.2692","102279741776.821","",
"Nepal","NPL","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","","","","","","119532131.98935","108078310.837899","100800000","119588642.7381","157416658.333333","130416658.333333","160166666.666667","203922303.904517","247616976.550324","238789538.86883","245817270.758935","259120372.028301","268433067.694032","312627522.103831","353316563.26882","314258253.707679","351124485.270827","265211581.291759","310416666.666667","326265306.122449","406967871.485944","418128973.660309","438137822.198843","452219531.880549","449286239.882266","491733024.467931","486870748.29932","508178585.539312","548537858.269094","628764871.453991","723528576.019951","785264231.998197","949799609.859904","1240658111.88886","1385653986.48517","1599079639.3689","1811405808.75201","2028765843.36896","1914676920.68061","2055900442.30667","2337258154.39449","2441928211.90783","2823134020.94857","3365472355.87748","",
"Nauru","NRU","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","","","","986396684.959122","1169070975.18754","1411035488.5756","1856129122.02588","2275234418.09156","2241924553.87396","2215510522.21356","2697738718.27787","3471989966.55518","3826505058.59962","4544489480.79521","4685704770.62693","4623452294.24618","4443349106.204","3828165508.65913","4408695652.17391","5424588086.18504","7083874961.31229","7947826086.95652","7818547671.18423","8392398254.94532","7991222147.19784","7853041259.03871","8294342127.09474","9289333903.16869","10739240170.0319","11666435410.018","11123368845.7417","9824201273.75125","10113135087.4462","8951828920.21253","9058262179.80914","11109468184.7306","14759985342.6163","17644369747.8992","20478068013.7999","20362492704.7533","25131182479.6061","26169255640.6832","23839090511.5872","28654727393.7313","32711052376.804","33902255636.3265","35513955070.9847","37481127118.8785","32653288934.6049","33916569499.3126","36541633854.1883","","",
"OECD members","OED","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","158537384572.409","169483577273.966","186651671234.316","201924855647.995","216997324334.499","236452960216.847","265971123185.146","298082341076.482","327419032924.084","356474143304.349","394050332911.328","445786031389.48","515078701193.727","609257853862.159","708067238917.169","840540385724.695","891576981301.722","997436650903.629","1182800249871.07","1357777772904.02","1546077493389.62","1572883630398.17","1583534990365.77","1619032045775.01","1637857344009.93","1721813799885.29","2103270741922.98","2440729996529.02","2687345571358.62","2775238585485.98","3188956472083.14","3421453935067.81","3718027149593.7","3713162228877.63","3909097825907.35","4282477967022.86","4288125750451.13","4134861162223.82","4155307084389.2","4388418329418.03","4434319679003.86","4501285777203.13","4837244721318.88","5541700354006.9","6154709214438.69","6482041741073.58","6801161284338.35","7452811160295.49","8176788815399.13","8175256740253.36","8439789265918.73","8922582935648.42","8775741333585.72","8781728791785.32","8833773670793.76","8138220934415.06","8285829485725.96","8547297662854.22","","",
"Oman","OMN","General government final consumption expenditure (current US$)","NE.CON.GOVT.CD","","","","","","","","4694835.68075117","9119270.45836333","12239020.8783297","32877369.8104152","62560153.9942252","108650338.718082","179640718.562874","570932252.460915","662999420.961204","697452229.299363","777359583.092067","788361320.208454","1026925303.99537","1495946438.91141","1785465836.71106","1972205848.29184","2107122466.70527","2339316734.22119","2715982049.79734","2431936910.99476","2376332379.71391","2486345903.77113","2537321456.43693","2604623927.17815","2848969830.94928","3039111313.39402","3171554226.26788","3219281404.42133","3462008062.41873","3617717815.3446","3680104031.20936","3645253576.07282","3744343302.9909","4190637191.15735","4504551365.40962","4764369310.79324","4812743823.14694","5552145643.69311","6461898569.57087","6932899869.96099","7916514954.48635","8625227568.27048","9365669700.91027","10642414564.3693","12258886345.9038","14985976853.0559","16995380754.2263","20037451235.3706","19392977893.368","19627308192.4577","18327178153.446","18543823146.9441","",
